mid,msg_cnt,msg_unique,avg_msg_len,is_paying_user,level,is_default_face,is_nft_face,is_annual_vip,is_senior,has_nameplate,has_pendant,has_medal,has_sign,is_default_name,pub_videos,fans,Group
36798336,1,1.0,7.0,0,6,0,0,0,0,1,0,1,1,0,1,17,fanshi
318522371,2,1.0,3.5,0,6,0,0,0,0,0,0,1,0,0,66,30,fanshi
210313976,1,1.0,3.0,0,6,0,0,0,0,1,0,1,1,0,18,113,fanshi
1891113980,1,1.0,3.0,0,5,0,0,1,0,1,1,1,1,0,4,6,fanshi
176284976,1,1.0,6.0,0,6,0,0,1,0,1,0,1,1,0,21,960,fanshi
84843669,5,1.0,20.0,0,6,0,0,0,0,1,1,1,1,0,2,220,fanshi
146983367,4,1.0,6.5,0,5,0,0,1,0,0,0,0,0,0,0,0,fanshi
173589768,1,1.0,2.0,0,6,0,0,0,0,0,0,0,1,0,3,14,fanshi
14192218,1,1.0,3.0,0,6,0,0,1,0,1,0,1,1,0,0,4,fanshi
1903773411,1,1.0,2.0,0,5,0,0,0,0,0,0,0,0,0,0,5,fanshi
458161165,0,1.0,0.0,1,6,0,0,1,0,1,0,1,1,0,0,13,fanshi
3494363720059620,2,1.0,8.0,0,5,0,0,0,0,0,0,0,0,0,1,3,fanshi
3725705,1,1.0,2.0,1,6,0,0,0,0,1,0,1,0,0,0,1,fanshi
444335919,1,1.0,1.0,0,6,0,0,0,0,0,0,0,0,0,0,0,fanshi
405942646,1,1.0,11.0,1,5,0,0,0,0,1,0,1,1,0,10,41,fanshi
385098792,1,1.0,2.0,0,5,0,0,0,0,0,0,1,0,0,0,50,fanshi
62708265,7,1.0,3.857142857142857,0,5,0,0,0,0,1,0,0,1,0,0,32,fanshi
1929009280,2,1.0,1.5,0,5,0,0,1,0,1,1,1,1,0,2,21,fanshi
503299795,1,1.0,2.0,0,6,0,0,0,1,1,1,1,1,0,107,1536,fanshi
646117370,6,1.0,5.833333333333333,0,6,0,0,1,0,0,0,1,0,0,0,20,fanshi
496068092,4,1.0,4.75,0,5,0,0,0,0,0,0,1,0,0,0,6,fanshi
1904709484,5,1.0,1.6,0,4,0,0,1,0,0,0,0,0,0,0,1,fanshi
23042173,1,1.0,5.0,0,6,0,0,1,0,0,0,1,0,0,9,73,fanshi
253055906,2,1.0,5.5,0,6,0,0,1,0,1,0,0,0,0,32,96,fanshi
327341533,3,1.0,4.666666666666667,0,6,0,0,0,1,0,0,0,0,0,8,17,fanshi
513822929,1,1.0,8.0,0,6,0,0,1,0,1,0,1,1,0,1,16,fanshi
522692324,1,1.0,3.0,0,5,0,0,0,0,1,0,1,0,0,1,13,fanshi
