mid,msg_cnt,msg_unique,avg_msg_len,is_paying_user,level,is_default_face,is_nft_face,is_annual_vip,is_senior,has_nameplate,has_pendant,has_medal,has_sign,is_default_name,pub_videos,fans,Group
13952259,48,0.8333333333333334,5.208333333333333,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,xx
13899827,1,1.0,2.0,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,71.0,xx
24909479,4,1.0,6.5,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,16.0,xx
32938695,1,1.0,3.0,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,xx
1525085,1,1.0,2.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,34.0,xx
3763707,5,1.0,11.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,xx
85810210,2,1.0,3.0,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,25.0,66.0,xx
1098826533,48,0.8958333333333334,6.895833333333333,0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,121.0,xx
4856412,24,0.9166666666666666,7.291666666666667,0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,373.0,xx
108250547,1,1.0,6.0,0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,34.0,xx
3507665,2,1.0,5.0,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,81.0,xx
341816829,3,1.0,4.666666666666667,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,xx
49480370,27,0.9259259259259259,5.777777777777778,0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,109.0,xx
19191335,18,0.7777777777777778,10.444444444444445,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,125.0,xx
165432434,8,1.0,5.75,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,91.0,xx
543404587,7,0.5714285714285714,8.857142857142858,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,xx
699910500,2,1.0,5.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,xx
35727192,14,1.0,5.928571428571429,0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,79.0,xx
381771271,16,0.875,16.5625,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,77.0,xx
4629767,1,1.0,3.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,xx
4357408,1,1.0,7.0,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,120.0,xx
602659956,3,1.0,3.6666666666666665,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,15.0,xx
11020878,30,0.5333333333333333,19.166666666666668,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,29.0,173.0,xx
9552713,1,1.0,4.0,0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,21.0,xx
8268713,17,1.0,5.294117647058823,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,68.0,xx
