mid,msg_cnt,msg_unique,avg_msg_len,is_paying_user,level,is_default_face,is_nft_face,is_annual_vip,is_senior,has_nameplate,has_pendant,has_medal,has_sign,is_default_name,pub_videos,fans,Group
3546948476865151,2,1.0,15.0,0,3,0,0,0,0,0,0,1,1,0,0,1,yingyueyue
3494377322186928,1,1.0,8.0,0,3,0,0,0,0,0,0,0,0,0,1,3,yingyueyue
1439750338,1,1.0,4.0,0,5,0,0,0,0,0,0,0,0,0,0,3,yingyueyue
3461570380172037,1,1.0,4.0,0,4,0,0,0,0,0,0,0,0,0,0,3,yingyueyue
3546918521145927,1,1.0,4.0,0,2,1,0,0,0,0,0,0,0,1,0,0,yingyueyue
51513139,2,0.5,4.0,0,6,0,0,0,0,0,0,1,0,0,0,22,yingyueyue
454184111,1,1.0,4.0,0,3,0,0,0,0,0,0,0,0,0,2,8,yingyueyue
148212908,1,1.0,4.0,0,5,0,0,0,0,0,0,0,0,0,0,1,yingyueyue
3632309397883808,4,0.5,58.25,0,2,0,0,0,0,0,0,0,1,0,0,0,yingyueyue
3546792511670994,2,1.0,4.5,0,3,0,0,0,0,0,0,0,1,0,2,2,yingyueyue
1591859119,1,1.0,4.0,0,2,0,0,0,0,0,0,0,0,0,0,2,yingyueyue
3546852953688792,1,1.0,8.0,0,2,0,0,0,0,0,0,0,0,0,0,1,yingyueyue
191899888,0,1.0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,1,yingyueyue
37184868,0,1.0,0.0,1,6,0,0,1,0,1,1,1,1,0,3,16,yingyueyue
497175320,1,1.0,11.0,0,5,0,0,0,0,0,1,1,0,0,0,11,yingyueyue
371721860,1,1.0,5.0,0,5,0,0,0,0,0,0,0,1,0,0,2,yingyueyue
1027463867,2,1.0,7.5,0,5,0,0,0,0,0,0,1,1,0,0,42,yingyueyue
3494374438603269,1,1.0,4.0,0,5,0,0,0,0,0,0,0,0,0,0,9,yingyueyue
1652951008,0,1.0,0.0,1,4,0,0,0,0,0,0,1,0,0,0,0,yingyueyue
1952378730,0,1.0,0.0,1,5,0,0,1,0,1,0,1,1,0,5,7,yingyueyue
410105741,2,1.0,5.0,0,5,0,0,1,0,0,1,1,1,0,27,115,yingyueyue
607572748,1,1.0,4.0,0,4,0,0,0,0,0,0,0,1,0,58,122,yingyueyue
1032499503,1,1.0,4.0,0,4,0,0,0,0,0,0,0,0,0,0,0,yingyueyue
2664347,2,1.0,5.5,0,6,0,0,0,0,1,1,1,0,0,4,7,yingyueyue
508748093,1,1.0,10.0,0,5,0,0,1,0,0,0,0,1,0,0,0,yingyueyue
1638332827,6,0.5,4.333333333333333,1,4,0,0,1,0,1,0,0,1,0,0,3,yingyueyue
3546690902558850,1,1.0,11.0,0,4,0,0,0,0,1,0,1,1,0,70,98,yingyueyue
3494357348912087,2,1.0,3.5,0,4,1,0,0,0,0,0,0,0,0,0,5,yingyueyue
1232494014,1,1.0,26.0,0,5,0,0,1,0,1,1,0,0,0,2,91,yingyueyue
1112933516,1,1.0,7.0,0,3,0,0,0,0,0,0,0,1,0,2,1,yingyueyue
661194605,1,1.0,10.0,0,5,0,0,0,0,0,0,0,1,0,23,98,yingyueyue
3546757724113340,1,1.0,8.0,0,3,0,0,0,0,0,0,0,1,0,0,0,yingyueyue
1823955919,1,1.0,5.0,0,5,0,0,0,0,0,0,1,0,0,52,35,yingyueyue
3546650198936416,3,1.0,5.333333333333333,1,4,0,1,1,0,0,1,1,0,0,7,8,yingyueyue
1295642534,1,1.0,4.0,0,4,0,0,0,0,0,0,0,0,0,0,5,yingyueyue
1321512693,1,1.0,4.0,0,4,0,0,0,0,0,0,1,0,0,0,2,yingyueyue
506390699,1,1.0,4.0,0,5,0,0,0,0,1,0,1,0,0,0,7,yingyueyue
3546886602492359,1,1.0,5.0,0,2,0,0,0,0,0,0,0,1,0,0,0,yingyueyue
3546638792526576,1,1.0,3.0,0,2,0,0,0,0,0,0,0,0,0,0,0,yingyueyue
267024368,1,1.0,4.0,0,5,0,0,0,0,0,0,0,0,0,0,0,yingyueyue
